time ;cntrlvar 110;tempf 555500000;httemp 555000101;httemp 555002501;httemp 555005001;httemp 555000108;httemp 555002508;httemp 555005008;httemp 555002501;httemp 555002502;httemp 555002503;httemp 555002504;httemp 555002505;httemp 555002506;httemp 555002507;httemp 555002508;httemp 555002509;httemp 555002510;tempf 555250000;cntrlvar 120;httemp 555000101;httemp 555000201;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;htmode 555000101;htmode 555000201;htmode 555000301;htmode 555000401;htmode 555000501;htmode 555000601;htmode 555000701;htmode 555000801;htmode 555000901;htmode 555001001;htmode 555001101;htmode 555001201;htmode 555001301;htmode 555001401;htmode 555001501;htmode 555001601;htmode 555001701;htmode 555001801;htmode 555001901;htmode 555002001;htmode 555002101;htmode 555002201;htmode 555002301;htmode 555002401;htmode 555002501;htmode 555002601;htmode 555002701;htmode 555002801;htmode 555002901;htmode 555003001;htmode 555003101;htmode 555003201;htmode 555003301;htmode 555003401;htmode 555003501;htmode 555003601;htmode 555003701;htmode 555003801;htmode 555003901;htmode 555004001;htmode 555004101;htmode 555004201;htmode 555004301;htmode 555004401;htmode 555004501;htmode 555004601;htmode 555004701;htmode 555004801;htmode 555004901;htmode 555005001
5.007095e+00;3.575465e+01;5.847454e+02;9.598879e+02;1.703005e+03;9.388646e+02;5.746877e+02;7.655153e+02;5.919573e+02;1.703005e+03;1.696283e+03;1.675386e+03;1.637859e+03;1.579873e+03;1.496709e+03;1.383869e+03;7.655153e+02;7.565526e+02;7.483375e+02;5.765308e+02;7.584403e-01;9.598879e+02;1.011090e+03;1.112191e+03;1.161198e+03;1.208824e+03;1.255045e+03;1.299737e+03;1.342714e+03;1.383802e+03;1.422893e+03;1.459883e+03;1.494604e+03;1.526925e+03;1.556743e+03;1.583926e+03;1.608393e+03;1.630074e+03;1.648879e+03;1.664788e+03;1.677915e+03;1.693295e+03;1.699715e+03;1.702941e+03;1.703005e+03;1.699912e+03;1.693673e+03;1.684313e+03;1.671864e+03;1.656369e+03;1.637874e+03;1.613106e+03;1.586847e+03;1.559544e+03;1.529752e+03;1.497496e+03;1.462878e+03;1.426018e+03;1.387040e+03;1.346090e+03;1.303269e+03;1.258722e+03;1.212651e+03;1.165180e+03;1.116348e+03;1.066191e+03;1.015515e+03;9.644676e+02;9.388071e+02;9.388646e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.503876e+00;3.743946e+01;5.856294e+02;9.517172e+02;1.758041e+03;9.287888e+02;5.744706e+02;7.774971e+02;5.925706e+02;1.758041e+03;1.750468e+03;1.726996e+03;1.685098e+03;1.620970e+03;1.529989e+03;1.407890e+03;7.774971e+02;7.680770e+02;7.594199e+02;5.770327e+02;7.592244e-01;9.517172e+02;1.007263e+03;1.116904e+03;1.169986e+03;1.221559e+03;1.271625e+03;1.320009e+03;1.366526e+03;1.411005e+03;1.453340e+03;1.493379e+03;1.530952e+03;1.565920e+03;1.598162e+03;1.627551e+03;1.653990e+03;1.677408e+03;1.697714e+03;1.714884e+03;1.729037e+03;1.747536e+03;1.754477e+03;1.757966e+03;1.758041e+03;1.754704e+03;1.747968e+03;1.737857e+03;1.724402e+03;1.707645e+03;1.687634e+03;1.659097e+03;1.630663e+03;1.601149e+03;1.568937e+03;1.534042e+03;1.496580e+03;1.456681e+03;1.414466e+03;1.370131e+03;1.323777e+03;1.275546e+03;1.225641e+03;1.174230e+03;1.121324e+03;1.066932e+03;1.011970e+03;9.565877e+02;9.287292e+02;9.287888e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
6.000659e+00;3.907381e+01;5.864846e+02;9.437218e+02;1.810479e+03;9.189607e+02;5.742640e+02;7.892490e+02;5.931697e+02;1.810479e+03;1.802101e+03;1.776121e+03;1.729969e+03;1.659725e+03;1.560972e+03;1.429882e+03;7.892490e+02;7.793962e+02;7.703193e+02;5.775179e+02;7.599921e-01;9.437218e+02;1.003462e+03;1.121302e+03;1.178300e+03;1.233655e+03;1.287399e+03;1.339309e+03;1.389211e+03;1.436941e+03;1.482364e+03;1.525298e+03;1.565580e+03;1.603049e+03;1.637587e+03;1.669048e+03;1.697344e+03;1.722389e+03;1.744082e+03;1.762406e+03;1.777493e+03;1.799289e+03;1.806679e+03;1.810394e+03;1.810479e+03;1.806939e+03;1.799777e+03;1.789002e+03;1.774621e+03;1.756685e+03;1.735261e+03;1.702691e+03;1.672301e+03;1.640721e+03;1.606223e+03;1.568838e+03;1.528678e+03;1.485893e+03;1.440602e+03;1.393022e+03;1.343291e+03;1.291543e+03;1.237970e+03;1.182782e+03;1.125972e+03;1.067516e+03;1.008433e+03;9.488703e+02;9.188997e+02;9.189607e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
6.504971e+00;4.067612e+01;5.873211e+02;9.358289e+02;1.860730e+03;9.092840e+02;5.740637e+02;8.008669e+02;5.937597e+02;1.860730e+03;1.851570e+03;1.823242e+03;1.773003e+03;1.696768e+03;1.590260e+03;1.450214e+03;8.008669e+02;7.906017e+02;7.811227e+02;5.779922e+02;7.607512e-01;9.358289e+02;9.996751e+02;1.125508e+03;1.186311e+03;1.245349e+03;1.302657e+03;1.357981e+03;1.411166e+03;1.462048e+03;1.510434e+03;1.556161e+03;1.599036e+03;1.638901e+03;1.675623e+03;1.709065e+03;1.739103e+03;1.765661e+03;1.788644e+03;1.807974e+03;1.823808e+03;1.848941e+03;1.856718e+03;1.860633e+03;1.860730e+03;1.857015e+03;1.849489e+03;1.838161e+03;1.823038e+03;1.804125e+03;1.781429e+03;1.744578e+03;1.712427e+03;1.678882e+03;1.642215e+03;1.602448e+03;1.559708e+03;1.514141e+03;1.465899e+03;1.415178e+03;1.362172e+03;1.307016e+03;1.249890e+03;1.191023e+03;1.130426e+03;1.068013e+03;1.004910e+03;9.412518e+02;9.092222e+02;9.092840e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.001759e+00;4.219464e+01;5.881119e+02;9.282953e+02;1.907442e+03;9.000676e+02;5.738749e+02;8.119501e+02;5.943196e+02;1.907442e+03;1.897511e+03;1.866863e+03;1.812767e+03;1.731007e+03;1.617106e+03;1.468478e+03;8.119501e+02;8.013038e+02;7.914520e+02;5.784401e+02;7.614771e-01;9.282953e+02;9.960400e+02;1.129437e+03;1.193822e+03;1.256337e+03;1.316990e+03;1.375528e+03;1.431797e+03;1.485619e+03;1.536774e+03;1.585094e+03;1.630377e+03;1.672452e+03;1.711195e+03;1.746423e+03;1.778044e+03;1.805911e+03;1.829905e+03;1.850057e+03;1.866541e+03;1.895096e+03;1.903230e+03;1.907331e+03;1.907442e+03;1.903569e+03;1.895714e+03;1.883881e+03;1.868076e+03;1.848305e+03;1.824576e+03;1.783570e+03;1.749872e+03;1.714564e+03;1.675894e+03;1.633932e+03;1.588799e+03;1.540654e+03;1.489653e+03;1.436005e+03;1.379921e+03;1.321562e+03;1.261099e+03;1.198762e+03;1.134602e+03;1.068447e+03;1.001538e+03;9.339902e+02;9.000054e+02;9.000676e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.506075e+00;4.367304e+01;5.888793e+02;9.208997e+02;1.952195e+03;8.910372e+02;5.736915e+02;8.228125e+02;5.948640e+02;1.952195e+03;1.941490e+03;1.908525e+03;1.850587e+03;1.763459e+03;1.642333e+03;1.485408e+03;8.228125e+02;8.118036e+02;8.015959e+02;5.788749e+02;7.621905e-01;9.208997e+02;9.924598e+02;1.133236e+03;1.201094e+03;1.266987e+03;1.330877e+03;1.392521e+03;1.451774e+03;1.508414e+03;1.562228e+03;1.613024e+03;1.660594e+03;1.704776e+03;1.745395e+03;1.782298e+03;1.815278e+03;1.844236e+03;1.869163e+03;1.890093e+03;1.907180e+03;1.939310e+03;1.947785e+03;1.952066e+03;1.952195e+03;1.948175e+03;1.940009e+03;1.927702e+03;1.911259e+03;1.890684e+03;1.865975e+03;1.820775e+03;1.785822e+03;1.748867e+03;1.708345e+03;1.664294e+03;1.616890e+03;1.566283e+03;1.512636e+03;1.456184e+03;1.397123e+03;1.335668e+03;1.271977e+03;1.206273e+03;1.138654e+03;1.068855e+03;9.982315e+02;9.268771e+02;8.909747e+02;8.910372e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.002867e+00;4.506536e+01;5.896001e+02;9.138624e+02;1.993786e+03;8.824578e+02;5.735184e+02;8.330917e+02;5.953753e+02;1.993786e+03;1.982344e+03;1.947124e+03;1.885432e+03;1.793120e+03;1.665374e+03;1.500560e+03;8.330917e+02;8.217495e+02;8.112134e+02;5.792830e+02;7.628680e-01;9.138624e+02;9.890474e+02;1.136811e+03;1.207938e+03;1.277011e+03;1.343937e+03;1.408491e+03;1.470536e+03;1.529796e+03;1.586075e+03;1.639157e+03;1.688837e+03;1.734928e+03;1.777246e+03;1.815553e+03;1.849671e+03;1.879631e+03;1.905407e+03;1.927028e+03;1.944652e+03;1.980419e+03;1.989201e+03;1.993638e+03;1.993786e+03;1.989648e+03;1.981212e+03;1.968470e+03;1.951439e+03;1.930125e+03;1.904527e+03;1.855118e+03;1.819131e+03;1.780822e+03;1.738620e+03;1.692683e+03;1.643184e+03;1.590305e+03;1.534209e+03;1.475147e+03;1.413308e+03;1.348950e+03;1.282234e+03;1.213360e+03;1.142477e+03;1.069242e+03;9.950973e+02;9.201260e+02;8.823951e+02;8.824578e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.507188e+00;4.641267e+01;5.902956e+02;9.069644e+02;2.033381e+03;8.740593e+02;5.733498e+02;8.430716e+02;5.958680e+02;2.033381e+03;2.021283e+03;1.983932e+03;1.918515e+03;1.821095e+03;1.687004e+03;1.514516e+03;8.430716e+02;8.314146e+02;8.205671e+02;5.796764e+02;7.635292e-01;9.069644e+02;9.857012e+02;1.140279e+03;1.214583e+03;1.286739e+03;1.356596e+03;1.423959e+03;1.488676e+03;1.550452e+03;1.609078e+03;1.664327e+03;1.716003e+03;1.763856e+03;1.807699e+03;1.847212e+03;1.882412e+03;1.913300e+03;1.939855e+03;1.962120e+03;1.980246e+03;2.019634e+03;2.028647e+03;2.033212e+03;2.033381e+03;2.029157e+03;2.020527e+03;2.007470e+03;1.989964e+03;1.967964e+03;1.941519e+03;1.887803e+03;1.850848e+03;1.811363e+03;1.767677e+03;1.719999e+03;1.668524e+03;1.613492e+03;1.555066e+03;1.493498e+03;1.429000e+03;1.361844e+03;1.292204e+03;1.220264e+03;1.146202e+03;1.069626e+03;9.920424e+02;9.135281e+02;8.739966e+02;8.740593e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
9.003983e+00;4.767387e+01;5.909449e+02;9.004045e+02;2.069899e+03;8.660789e+02;5.731902e+02;8.524320e+02;5.963265e+02;2.069899e+03;2.057164e+03;2.017937e+03;1.948997e+03;1.846726e+03;1.706659e+03;1.526955e+03;8.524320e+02;8.404871e+02;8.293540e+02;5.800433e+02;7.641529e-01;9.004045e+02;9.825206e+02;1.143544e+03;1.220850e+03;1.295896e+03;1.368503e+03;1.438490e+03;1.505688e+03;1.569800e+03;1.630586e+03;1.687829e+03;1.741300e+03;1.790748e+03;1.835842e+03;1.876461e+03;1.912632e+03;1.944347e+03;1.971608e+03;1.994430e+03;2.012911e+03;2.055801e+03;2.065023e+03;2.069707e+03;2.069899e+03;2.065602e+03;2.056805e+03;2.043490e+03;2.025616e+03;2.003125e+03;1.975973e+03;1.917964e+03;1.880163e+03;1.839597e+03;1.794693e+03;1.745448e+03;1.692202e+03;1.635188e+03;1.574617e+03;1.510727e+03;1.443761e+03;1.373988e+03;1.301609e+03;1.226792e+03;1.149731e+03;1.070002e+03;9.891569e+02;9.072731e+02;8.660162e+02;8.660789e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
9.500781e+00;4.886972e+01;5.915588e+02;8.940698e+02;2.104149e+03;8.583745e+02;5.730370e+02;8.613248e+02;5.967582e+02;2.104149e+03;2.090788e+03;2.049663e+03;1.977528e+03;1.870528e+03;1.724712e+03;1.538263e+03;8.613248e+02;8.491121e+02;8.377128e+02;5.803900e+02;7.647491e-01;8.940698e+02;9.794526e+02;1.146668e+03;1.226851e+03;1.304650e+03;1.379868e+03;1.452348e+03;1.521882e+03;1.588183e+03;1.650986e+03;1.710091e+03;1.765188e+03;1.816022e+03;1.862242e+03;1.903888e+03;1.940933e+03;1.973408e+03;2.001262e+03;2.024492e+03;2.043269e+03;2.089707e+03;2.099133e+03;2.103931e+03;2.104149e+03;2.099789e+03;2.090838e+03;2.077271e+03;2.059059e+03;2.036156e+03;2.008465e+03;1.946210e+03;1.907660e+03;1.866102e+03;1.820090e+03;1.769497e+03;1.714640e+03;1.655785e+03;1.593211e+03;1.527146e+03;1.457856e+03;1.385598e+03;1.310615e+03;1.233063e+03;1.153130e+03;1.070377e+03;9.863914e+02;9.012515e+02;8.583120e+02;8.583745e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
1.000511e+01;5.001794e+01;5.921465e+02;8.878598e+02;2.136727e+03;8.508306e+02;5.728874e+02;8.698771e+02;5.971690e+02;2.136727e+03;2.122738e+03;2.079744e+03;2.004573e+03;1.892932e+03;1.741532e+03;1.548645e+03;8.698771e+02;8.574125e+02;8.457623e+02;5.807216e+02;7.653260e-01;8.878598e+02;9.764503e+02;1.149705e+03;1.232685e+03;1.313138e+03;1.390874e+03;1.465749e+03;1.537515e+03;1.605896e+03;1.670605e+03;1.731438e+03;1.788059e+03;1.840080e+03;1.887377e+03;1.929951e+03;1.967808e+03;2.000938e+03;2.029252e+03;2.052819e+03;2.071852e+03;2.121961e+03;2.131573e+03;2.136480e+03;2.136727e+03;2.132316e+03;2.123233e+03;2.109451e+03;2.090929e+03;2.067613e+03;2.039451e+03;1.973040e+03;1.933801e+03;1.891348e+03;1.844279e+03;1.792528e+03;1.736173e+03;1.675612e+03;1.611145e+03;1.543016e+03;1.471503e+03;1.396859e+03;1.319368e+03;1.239176e+03;1.156457e+03;1.070760e+03;9.837031e+02;8.953679e+02;8.507684e+02;8.508306e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
1.050944e+01;5.110101e+01;5.926992e+02;8.818630e+02;2.167252e+03;8.435565e+02;5.727437e+02;8.779460e+02;5.975526e+02;2.167252e+03;2.152658e+03;2.107874e+03;2.029804e+03;1.913700e+03;1.756973e+03;1.557998e+03;8.779460e+02;8.652487e+02;8.533657e+02;5.810333e+02;7.658743e-01;8.818630e+02;9.735567e+02;1.152614e+03;1.238269e+03;1.321243e+03;1.401364e+03;1.478499e+03;1.552365e+03;1.622685e+03;1.689171e+03;1.751567e+03;1.809531e+03;1.862626e+03;1.910905e+03;1.954319e+03;1.992902e+03;2.026527e+03;2.055210e+03;2.079093e+03;2.098378e+03;2.152166e+03;2.161957e+03;2.166972e+03;2.167252e+03;2.162796e+03;2.153592e+03;2.139615e+03;2.120825e+03;2.097157e+03;2.068532e+03;1.998077e+03;1.958256e+03;1.914993e+03;1.866972e+03;1.814162e+03;1.756493e+03;1.694393e+03;1.628160e+03;1.558111e+03;1.484502e+03;1.407613e+03;1.327746e+03;1.245042e+03;1.159665e+03;1.071144e+03;9.811304e+02;8.897051e+02;8.434946e+02;8.435565e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
1.100624e+01;5.210562e+01;5.932106e+02;8.761547e+02;2.195439e+03;8.366439e+02;5.726074e+02;8.854484e+02;5.979045e+02;2.195439e+03;2.180285e+03;2.133806e+03;2.052925e+03;1.932709e+03;1.770953e+03;1.566304e+03;8.854484e+02;8.725176e+02;8.604226e+02;5.813214e+02;7.663862e-01;8.761547e+02;9.708084e+02;1.155362e+03;1.243535e+03;1.328868e+03;1.411216e+03;1.490443e+03;1.566259e+03;1.638349e+03;1.706465e+03;1.770257e+03;1.829368e+03;1.883453e+03;1.932590e+03;1.976761e+03;2.015892e+03;2.049923e+03;2.078947e+03;2.103128e+03;2.122606e+03;2.180061e+03;2.190017e+03;2.195126e+03;2.195439e+03;2.190957e+03;2.181655e+03;2.167499e+03;2.148461e+03;2.124482e+03;2.095472e+03;2.021028e+03;1.980792e+03;1.936800e+03;1.887948e+03;1.834160e+03;1.775385e+03;1.711898e+03;1.644056e+03;1.572247e+03;1.496701e+03;1.417732e+03;1.335644e+03;1.250589e+03;1.162713e+03;1.071524e+03;9.787045e+02;8.843328e+02;8.365823e+02;8.366439e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
