time ;httemp 555000101;httemp 555000201;httemp 555000301;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;httemp 555000108;httemp 555000208;httemp 555000308;httemp 555000408;httemp 555000508;httemp 555000608;httemp 555000708;httemp 555000808;httemp 555000908;httemp 555001008;httemp 555001108;httemp 555001208;httemp 555001308;httemp 555001408;httemp 555001508;httemp 555001608;httemp 555001708;httemp 555001808;httemp 555001908;httemp 555002008;httemp 555002108;httemp 555002208;httemp 555002308;httemp 555002408;httemp 555002508;httemp 555002608;httemp 555002708;httemp 555002808;httemp 555002908;httemp 555003008;httemp 555003108;httemp 555003208;httemp 555003308;httemp 555003408;httemp 555003508;httemp 555003608;httemp 555003708;httemp 555003808;httemp 555003908;httemp 555004008;httemp 555004108;httemp 555004208;httemp 555004308;httemp 555004408;httemp 555004508;httemp 555004608;httemp 555004708;httemp 555004808;httemp 555004908;httemp 555005008
2.900698e+01;5.939372e+02;6.520514e+02;7.077704e+02;7.636581e+02;8.212470e+02;8.802171e+02;9.399825e+02;9.997782e+02;1.059499e+03;1.118598e+03;1.176141e+03;1.231239e+03;1.284810e+03;1.334032e+03;1.380220e+03;1.423775e+03;1.463947e+03;1.500489e+03;1.531397e+03;1.557294e+03;1.578507e+03;1.594809e+03;1.606150e+03;1.612486e+03;1.613750e+03;1.609976e+03;1.601152e+03;1.587336e+03;1.568636e+03;1.545069e+03;1.516951e+03;1.483651e+03;1.445252e+03;1.403432e+03;1.358348e+03;1.310810e+03;1.260176e+03;1.205846e+03;1.149876e+03;1.091802e+03;1.032955e+03;9.737117e+02;9.143720e+02;8.552681e+02;7.969451e+02;7.402759e+02;6.851166e+02;6.292491e+02;6.008063e+02;6.008043e+02;5.685630e+02;5.733029e+02;5.780785e+02;5.828680e+02;5.876497e+02;5.924019e+02;5.971060e+02;6.017405e+02;6.062864e+02;6.107242e+02;6.150347e+02;6.191999e+02;6.232050e+02;6.270344e+02;6.306674e+02;6.340878e+02;6.372868e+02;6.402510e+02;6.429827e+02;6.454492e+02;6.476488e+02;6.495729e+02;6.512143e+02;6.525671e+02;6.536275e+02;6.543893e+02;6.548512e+02;6.550127e+02;6.548723e+02;6.544327e+02;6.536945e+02;6.526552e+02;6.513398e+02;6.497404e+02;6.478662e+02;6.457191e+02;6.433071e+02;6.406536e+02;6.377602e+02;6.346411e+02;6.313060e+02;6.277711e+02;6.240503e+02;6.201579e+02;6.161109e+02;6.119225e+02;6.076104e+02;6.031921e+02;6.009575e+02;6.009564e+02
2.951136e+01;5.939364e+02;6.520538e+02;7.077751e+02;7.636659e+02;8.212597e+02;8.802383e+02;9.400122e+02;9.998186e+02;1.059552e+03;1.118664e+03;1.176221e+03;1.231339e+03;1.284924e+03;1.334156e+03;1.380361e+03;1.423942e+03;1.464140e+03;1.500707e+03;1.531602e+03;1.557507e+03;1.578726e+03;1.595035e+03;1.606381e+03;1.612719e+03;1.613983e+03;1.610212e+03;1.601387e+03;1.587569e+03;1.568865e+03;1.545292e+03;1.517168e+03;1.483881e+03;1.445458e+03;1.403616e+03;1.358505e+03;1.310951e+03;1.260316e+03;1.205964e+03;1.149979e+03;1.091887e+03;1.033027e+03;9.737722e+02;9.144218e+02;8.553094e+02;7.969768e+02;7.403022e+02;6.851401e+02;6.292717e+02;6.008265e+02;6.008245e+02;5.685630e+02;5.733030e+02;5.780788e+02;5.828685e+02;5.876505e+02;5.924032e+02;5.971077e+02;6.017429e+02;6.062892e+02;6.107277e+02;6.150389e+02;6.192049e+02;6.232106e+02;6.270405e+02;6.306742e+02;6.340956e+02;6.372955e+02;6.402606e+02;6.429922e+02;6.454590e+02;6.476590e+02;6.495834e+02;6.512251e+02;6.525782e+02;6.536388e+02;6.544008e+02;6.548627e+02;6.550243e+02;6.548840e+02;6.544443e+02;6.537061e+02;6.526671e+02;6.513511e+02;6.497511e+02;6.478762e+02;6.457286e+02;6.433167e+02;6.406625e+02;6.377685e+02;6.346487e+02;6.313134e+02;6.277781e+02;6.240568e+02;6.201641e+02;6.161167e+02;6.119282e+02;6.076159e+02;6.031976e+02;6.009629e+02;6.009618e+02
3.000821e+01;5.939357e+02;6.520558e+02;7.077791e+02;7.636725e+02;8.212707e+02;8.802567e+02;9.400380e+02;9.998538e+02;1.059599e+03;1.118722e+03;1.176292e+03;1.231427e+03;1.285024e+03;1.334265e+03;1.380485e+03;1.424089e+03;1.464311e+03;1.500901e+03;1.531783e+03;1.557696e+03;1.578920e+03;1.595235e+03;1.606585e+03;1.612926e+03;1.614189e+03;1.610421e+03;1.601595e+03;1.587774e+03;1.569067e+03;1.545489e+03;1.517360e+03;1.484086e+03;1.445641e+03;1.403779e+03;1.358643e+03;1.311076e+03;1.260440e+03;1.206068e+03;1.150070e+03;1.091963e+03;1.033091e+03;9.738254e+02;9.144656e+02;8.553457e+02;7.970047e+02;7.403254e+02;6.851608e+02;6.292918e+02;6.008443e+02;6.008425e+02;5.685629e+02;5.733032e+02;5.780791e+02;5.828690e+02;5.876512e+02;5.924044e+02;5.971093e+02;6.017449e+02;6.062918e+02;6.107307e+02;6.150425e+02;6.192092e+02;6.232156e+02;6.270459e+02;6.306801e+02;6.341024e+02;6.373031e+02;6.402690e+02;6.430006e+02;6.454677e+02;6.476680e+02;6.495927e+02;6.512347e+02;6.525880e+02;6.536488e+02;6.544109e+02;6.548729e+02;6.550345e+02;6.548943e+02;6.544545e+02;6.537164e+02;6.526776e+02;6.513611e+02;6.497606e+02;6.478850e+02;6.457371e+02;6.433250e+02;6.406703e+02;6.377758e+02;6.346556e+02;6.313198e+02;6.277842e+02;6.240626e+02;6.201696e+02;6.161218e+02;6.119331e+02;6.076208e+02;6.032024e+02;6.009677e+02;6.009666e+02
3.051258e+01;5.939351e+02;6.520577e+02;7.077826e+02;7.636785e+02;8.212805e+02;8.802732e+02;9.400612e+02;9.998854e+02;1.059641e+03;1.118774e+03;1.176355e+03;1.231506e+03;1.285114e+03;1.334363e+03;1.380598e+03;1.424224e+03;1.464467e+03;1.501079e+03;1.531948e+03;1.557867e+03;1.579096e+03;1.595417e+03;1.606771e+03;1.613114e+03;1.614377e+03;1.610611e+03;1.601785e+03;1.587962e+03;1.569252e+03;1.545669e+03;1.517536e+03;1.484274e+03;1.445809e+03;1.403929e+03;1.358770e+03;1.311189e+03;1.260554e+03;1.206163e+03;1.150152e+03;1.092031e+03;1.033149e+03;9.738737e+02;9.145054e+02;8.553787e+02;7.970300e+02;7.403464e+02;6.851797e+02;6.293102e+02;6.008607e+02;6.008590e+02;5.685629e+02;5.733033e+02;5.780793e+02;5.828694e+02;5.876519e+02;5.924054e+02;5.971107e+02;6.017466e+02;6.062941e+02;6.107335e+02;6.150459e+02;6.192132e+02;6.232202e+02;6.270508e+02;6.306855e+02;6.341086e+02;6.373101e+02;6.402768e+02;6.430083e+02;6.454756e+02;6.476763e+02;6.496012e+02;6.512434e+02;6.525970e+02;6.536579e+02;6.544202e+02;6.548823e+02;6.550439e+02;6.549037e+02;6.544639e+02;6.537257e+02;6.526873e+02;6.513702e+02;6.497692e+02;6.478930e+02;6.457448e+02;6.433327e+02;6.406774e+02;6.377825e+02;6.346618e+02;6.313257e+02;6.277897e+02;6.240678e+02;6.201745e+02;6.161265e+02;6.119376e+02;6.076252e+02;6.032068e+02;6.009720e+02;6.009709e+02
3.100943e+01;5.939345e+02;6.520593e+02;7.077856e+02;7.636835e+02;8.212889e+02;8.802874e+02;9.400813e+02;9.999130e+02;1.059677e+03;1.118819e+03;1.176411e+03;1.231576e+03;1.285194e+03;1.334450e+03;1.380698e+03;1.424343e+03;1.464606e+03;1.501237e+03;1.532094e+03;1.558019e+03;1.579253e+03;1.595578e+03;1.606936e+03;1.613280e+03;1.614543e+03;1.610780e+03;1.601953e+03;1.588128e+03;1.569415e+03;1.545828e+03;1.517691e+03;1.484441e+03;1.445958e+03;1.404061e+03;1.358881e+03;1.311289e+03;1.260654e+03;1.206247e+03;1.150225e+03;1.092092e+03;1.033200e+03;9.739163e+02;9.145403e+02;8.554078e+02;7.970523e+02;7.403651e+02;6.851965e+02;6.293266e+02;6.008753e+02;6.008737e+02;5.685629e+02;5.733034e+02;5.780796e+02;5.828698e+02;5.876524e+02;5.924062e+02;5.971118e+02;6.017482e+02;6.062960e+02;6.107359e+02;6.150488e+02;6.192166e+02;6.232242e+02;6.270551e+02;6.306903e+02;6.341141e+02;6.373163e+02;6.402836e+02;6.430151e+02;6.454827e+02;6.476835e+02;6.496087e+02;6.512512e+02;6.526049e+02;6.536659e+02;6.544283e+02;6.548905e+02;6.550521e+02;6.549120e+02;6.544721e+02;6.537340e+02;6.526958e+02;6.513783e+02;6.497769e+02;6.479001e+02;6.457515e+02;6.433394e+02;6.406837e+02;6.377884e+02;6.346672e+02;6.313309e+02;6.277946e+02;6.240724e+02;6.201789e+02;6.161306e+02;6.119415e+02;6.076291e+02;6.032107e+02;6.009758e+02;6.009748e+02
3.150628e+01;5.939340e+02;6.520607e+02;7.077882e+02;7.636879e+02;8.212963e+02;8.803000e+02;9.400991e+02;9.999375e+02;1.059709e+03;1.118860e+03;1.176460e+03;1.231638e+03;1.285265e+03;1.334528e+03;1.380787e+03;1.424450e+03;1.464730e+03;1.501379e+03;1.532225e+03;1.558156e+03;1.579393e+03;1.595723e+03;1.607084e+03;1.613430e+03;1.614693e+03;1.610931e+03;1.602104e+03;1.588277e+03;1.569562e+03;1.545972e+03;1.517830e+03;1.484591e+03;1.446092e+03;1.404180e+03;1.358982e+03;1.311379e+03;1.260744e+03;1.206322e+03;1.150291e+03;1.092146e+03;1.033246e+03;9.739543e+02;9.145717e+02;8.554338e+02;7.970723e+02;7.403817e+02;6.852115e+02;6.293413e+02;6.008885e+02;6.008870e+02;5.685628e+02;5.733035e+02;5.780798e+02;5.828701e+02;5.876529e+02;5.924070e+02;5.971129e+02;6.017496e+02;6.062978e+02;6.107380e+02;6.150514e+02;6.192197e+02;6.232277e+02;6.270588e+02;6.306945e+02;6.341191e+02;6.373219e+02;6.402899e+02;6.430211e+02;6.454890e+02;6.476901e+02;6.496155e+02;6.512581e+02;6.526121e+02;6.536732e+02;6.544357e+02;6.548979e+02;6.550596e+02;6.549195e+02;6.544796e+02;6.537415e+02;6.527035e+02;6.513856e+02;6.497837e+02;6.479064e+02;6.457576e+02;6.433455e+02;6.406893e+02;6.377937e+02;6.346722e+02;6.313356e+02;6.277990e+02;6.240766e+02;6.201828e+02;6.161342e+02;6.119451e+02;6.076326e+02;6.032142e+02;6.009792e+02;6.009783e+02
3.201066e+01;5.939337e+02;6.520619e+02;7.077906e+02;7.636918e+02;8.213028e+02;8.803112e+02;9.401151e+02;9.999594e+02;1.059738e+03;1.118896e+03;1.176505e+03;1.231695e+03;1.285329e+03;1.334599e+03;1.380868e+03;1.424547e+03;1.464844e+03;1.501509e+03;1.532344e+03;1.558280e+03;1.579521e+03;1.595855e+03;1.607219e+03;1.613566e+03;1.614829e+03;1.611069e+03;1.602242e+03;1.588413e+03;1.569696e+03;1.546102e+03;1.517957e+03;1.484729e+03;1.446214e+03;1.404289e+03;1.359073e+03;1.311461e+03;1.260826e+03;1.206390e+03;1.150350e+03;1.092195e+03;1.033287e+03;9.739889e+02;9.146001e+02;8.554574e+02;7.970904e+02;7.403969e+02;6.852253e+02;6.293549e+02;6.009006e+02;6.008991e+02;5.685628e+02;5.733036e+02;5.780800e+02;5.828703e+02;5.876534e+02;5.924077e+02;5.971138e+02;6.017509e+02;6.062994e+02;6.107399e+02;6.150538e+02;6.192225e+02;6.232309e+02;6.270623e+02;6.306984e+02;6.341235e+02;6.373270e+02;6.402955e+02;6.430266e+02;6.454947e+02;6.476960e+02;6.496216e+02;6.512644e+02;6.526186e+02;6.536797e+02;6.544423e+02;6.549047e+02;6.550663e+02;6.549263e+02;6.544863e+02;6.537482e+02;6.527106e+02;6.513923e+02;6.497900e+02;6.479122e+02;6.457631e+02;6.433511e+02;6.406945e+02;6.377985e+02;6.346766e+02;6.313398e+02;6.278030e+02;6.240803e+02;6.201864e+02;6.161376e+02;6.119484e+02;6.076359e+02;6.032174e+02;6.009824e+02;6.009814e+02
3.250751e+01;5.939333e+02;6.520629e+02;7.077925e+02;7.636952e+02;8.213084e+02;8.803210e+02;9.401289e+02;9.999786e+02;1.059764e+03;1.118928e+03;1.176544e+03;1.231745e+03;1.285385e+03;1.334661e+03;1.380939e+03;1.424634e+03;1.464945e+03;1.501625e+03;1.532449e+03;1.558390e+03;1.579634e+03;1.595971e+03;1.607339e+03;1.613687e+03;1.614949e+03;1.611191e+03;1.602364e+03;1.588534e+03;1.569815e+03;1.546218e+03;1.518070e+03;1.484852e+03;1.446323e+03;1.404386e+03;1.359154e+03;1.311533e+03;1.260899e+03;1.206450e+03;1.150403e+03;1.092238e+03;1.033324e+03;9.740193e+02;9.146252e+02;8.554782e+02;7.971063e+02;7.404102e+02;6.852374e+02;6.293668e+02;6.009113e+02;6.009099e+02;5.685627e+02;5.733036e+02;5.780801e+02;5.828705e+02;5.876537e+02;5.924083e+02;5.971147e+02;6.017520e+02;6.063008e+02;6.107416e+02;6.150558e+02;6.192250e+02;6.232338e+02;6.270653e+02;6.307018e+02;6.341276e+02;6.373315e+02;6.403005e+02;6.430315e+02;6.454998e+02;6.477012e+02;6.496270e+02;6.512700e+02;6.526244e+02;6.536855e+02;6.544482e+02;6.549106e+02;6.550723e+02;6.549323e+02;6.544923e+02;6.537542e+02;6.527168e+02;6.513981e+02;6.497955e+02;6.479174e+02;6.457680e+02;6.433560e+02;6.406990e+02;6.378027e+02;6.346805e+02;6.313435e+02;6.278065e+02;6.240837e+02;6.201895e+02;6.161405e+02;6.119512e+02;6.076387e+02;6.032202e+02;6.009852e+02;6.009843e+02
3.301188e+01;5.939330e+02;6.520639e+02;7.077943e+02;7.636982e+02;8.213134e+02;8.803297e+02;9.401413e+02;9.999958e+02;1.059787e+03;1.118957e+03;1.176580e+03;1.231790e+03;1.285437e+03;1.334717e+03;1.381004e+03;1.424712e+03;1.465038e+03;1.501730e+03;1.532545e+03;1.558490e+03;1.579737e+03;1.596078e+03;1.607448e+03;1.613797e+03;1.615058e+03;1.611302e+03;1.602475e+03;1.588644e+03;1.569923e+03;1.546323e+03;1.518172e+03;1.484965e+03;1.446423e+03;1.404474e+03;1.359227e+03;1.311599e+03;1.260966e+03;1.206505e+03;1.150450e+03;1.092277e+03;1.033357e+03;9.740470e+02;9.146479e+02;8.554971e+02;7.971208e+02;7.404224e+02;6.852485e+02;6.293778e+02;6.009211e+02;6.009198e+02;5.685627e+02;5.733037e+02;5.780803e+02;5.828708e+02;5.876541e+02;5.924089e+02;5.971154e+02;6.017529e+02;6.063020e+02;6.107432e+02;6.150577e+02;6.192272e+02;6.232363e+02;6.270681e+02;6.307049e+02;6.341312e+02;6.373356e+02;6.403051e+02;6.430359e+02;6.455043e+02;6.477061e+02;6.496320e+02;6.512751e+02;6.526296e+02;6.536908e+02;6.544536e+02;6.549161e+02;6.550778e+02;6.549378e+02;6.544977e+02;6.537596e+02;6.527225e+02;6.514036e+02;6.498006e+02;6.479220e+02;6.457725e+02;6.433604e+02;6.407031e+02;6.378066e+02;6.346841e+02;6.313469e+02;6.278097e+02;6.240867e+02;6.201924e+02;6.161432e+02;6.119538e+02;6.076412e+02;6.032228e+02;6.009877e+02;6.009868e+02
3.350873e+01;5.939327e+02;6.520647e+02;7.077958e+02;7.637007e+02;8.213177e+02;8.803373e+02;9.401521e+02;1.000011e+03;1.059807e+03;1.118982e+03;1.176611e+03;1.231829e+03;1.285482e+03;1.334766e+03;1.381061e+03;1.424781e+03;1.465120e+03;1.501824e+03;1.532630e+03;1.558579e+03;1.579828e+03;1.596172e+03;1.607545e+03;1.613895e+03;1.615155e+03;1.611400e+03;1.602574e+03;1.588741e+03;1.570019e+03;1.546417e+03;1.518263e+03;1.485065e+03;1.446512e+03;1.404552e+03;1.359292e+03;1.311656e+03;1.261024e+03;1.206554e+03;1.150493e+03;1.092312e+03;1.033386e+03;9.740714e+02;9.146679e+02;8.555138e+02;7.971335e+02;7.404331e+02;6.852582e+02;6.293875e+02;6.009299e+02;6.009286e+02;5.685627e+02;5.733038e+02;5.780803e+02;5.828710e+02;5.876544e+02;5.924094e+02;5.971160e+02;6.017538e+02;6.063031e+02;6.107445e+02;6.150593e+02;6.192292e+02;6.232386e+02;6.270705e+02;6.307076e+02;6.341343e+02;6.373392e+02;6.403092e+02;6.430399e+02;6.455084e+02;6.477103e+02;6.496364e+02;6.512796e+02;6.526343e+02;6.536955e+02;6.544584e+02;6.549209e+02;6.550826e+02;6.549427e+02;6.545026e+02;6.537645e+02;6.527276e+02;6.514083e+02;6.498051e+02;6.479261e+02;6.457764e+02;6.433644e+02;6.407068e+02;6.378101e+02;6.346873e+02;6.313499e+02;6.278126e+02;6.240894e+02;6.201949e+02;6.161456e+02;6.119561e+02;6.076436e+02;6.032251e+02;6.009900e+02;6.009891e+02
3.401311e+01;5.939324e+02;6.520654e+02;7.077972e+02;7.637030e+02;8.213216e+02;8.803440e+02;9.401617e+02;1.000024e+03;1.059824e+03;1.119005e+03;1.176639e+03;1.231865e+03;1.285522e+03;1.334811e+03;1.381113e+03;1.424845e+03;1.465194e+03;1.501910e+03;1.532707e+03;1.558659e+03;1.579911e+03;1.596257e+03;1.607633e+03;1.613983e+03;1.615244e+03;1.611490e+03;1.602664e+03;1.588830e+03;1.570106e+03;1.546502e+03;1.518346e+03;1.485156e+03;1.446593e+03;1.404624e+03;1.359351e+03;1.311709e+03;1.261078e+03;1.206598e+03;1.150531e+03;1.092344e+03;1.033413e+03;9.740934e+02;9.146860e+02;8.555289e+02;7.971451e+02;7.404429e+02;6.852672e+02;6.293964e+02;6.009379e+02;6.009366e+02;5.685627e+02;5.733038e+02;5.780804e+02;5.828711e+02;5.876546e+02;5.924097e+02;5.971166e+02;6.017546e+02;6.063041e+02;6.107457e+02;6.150608e+02;6.192310e+02;6.232406e+02;6.270727e+02;6.307101e+02;6.341373e+02;6.373425e+02;6.403129e+02;6.430435e+02;6.455121e+02;6.477141e+02;6.496403e+02;6.512838e+02;6.526385e+02;6.536998e+02;6.544627e+02;6.549253e+02;6.550870e+02;6.549471e+02;6.545070e+02;6.537689e+02;6.527323e+02;6.514127e+02;6.498092e+02;6.479299e+02;6.457799e+02;6.433680e+02;6.407101e+02;6.378132e+02;6.346902e+02;6.313526e+02;6.278151e+02;6.240917e+02;6.201973e+02;6.161477e+02;6.119582e+02;6.076456e+02;6.032272e+02;6.009920e+02;6.009911e+02
3.450996e+01;5.939323e+02;6.520660e+02;7.077983e+02;7.637050e+02;8.213249e+02;8.803499e+02;9.401702e+02;1.000036e+03;1.059840e+03;1.119025e+03;1.176664e+03;1.231897e+03;1.285558e+03;1.334850e+03;1.381159e+03;1.424901e+03;1.465260e+03;1.501987e+03;1.532775e+03;1.558731e+03;1.579984e+03;1.596333e+03;1.607711e+03;1.614062e+03;1.615322e+03;1.611568e+03;1.602743e+03;1.588909e+03;1.570183e+03;1.546578e+03;1.518419e+03;1.485238e+03;1.446665e+03;1.404687e+03;1.359404e+03;1.311756e+03;1.261126e+03;1.206637e+03;1.150565e+03;1.092371e+03;1.033436e+03;9.741129e+02;9.147020e+02;8.555422e+02;7.971554e+02;7.404514e+02;6.852750e+02;6.294044e+02;6.009450e+02;6.009438e+02;5.685627e+02;5.733039e+02;5.780805e+02;5.828713e+02;5.876548e+02;5.924101e+02;5.971171e+02;6.017552e+02;6.063049e+02;6.107468e+02;6.150621e+02;6.192325e+02;6.232424e+02;6.270746e+02;6.307123e+02;6.341398e+02;6.373455e+02;6.403162e+02;6.430466e+02;6.455154e+02;6.477175e+02;6.496439e+02;6.512874e+02;6.526423e+02;6.537035e+02;6.544666e+02;6.549291e+02;6.550909e+02;6.549510e+02;6.545109e+02;6.537728e+02;6.527364e+02;6.514166e+02;6.498129e+02;6.479332e+02;6.457831e+02;6.433712e+02;6.407131e+02;6.378159e+02;6.346927e+02;6.313550e+02;6.278174e+02;6.240939e+02;6.201993e+02;6.161497e+02;6.119601e+02;6.076475e+02;6.032290e+02;6.009938e+02;6.009930e+02
3.500681e+01;5.939321e+02;6.520666e+02;7.077994e+02;7.637067e+02;8.213278e+02;8.803550e+02;9.401776e+02;1.000046e+03;1.059854e+03;1.119043e+03;1.176686e+03;1.231925e+03;1.285590e+03;1.334886e+03;1.381200e+03;1.424951e+03;1.465320e+03;1.502055e+03;1.532836e+03;1.558795e+03;1.580050e+03;1.596401e+03;1.607781e+03;1.614132e+03;1.615392e+03;1.611639e+03;1.602815e+03;1.588980e+03;1.570253e+03;1.546645e+03;1.518485e+03;1.485311e+03;1.446729e+03;1.404743e+03;1.359451e+03;1.311797e+03;1.261168e+03;1.206672e+03;1.150595e+03;1.092396e+03;1.033457e+03;9.741303e+02;9.147164e+02;8.555542e+02;7.971646e+02;7.404592e+02;6.852821e+02;6.294115e+02;6.009514e+02;6.009503e+02;5.685627e+02;5.733039e+02;5.780806e+02;5.828714e+02;5.876550e+02;5.924105e+02;5.971176e+02;6.017558e+02;6.063057e+02;6.107477e+02;6.150632e+02;6.192339e+02;6.232440e+02;6.270764e+02;6.307142e+02;6.341422e+02;6.373481e+02;6.403192e+02;6.430494e+02;6.455184e+02;6.477206e+02;6.496470e+02;6.512906e+02;6.526456e+02;6.537069e+02;6.544700e+02;6.549327e+02;6.550944e+02;6.549545e+02;6.545144e+02;6.537762e+02;6.527401e+02;6.514200e+02;6.498161e+02;6.479362e+02;6.457859e+02;6.433740e+02;6.407157e+02;6.378184e+02;6.346949e+02;6.313572e+02;6.278194e+02;6.240958e+02;6.202011e+02;6.161514e+02;6.119617e+02;6.076491e+02;6.032307e+02;6.009955e+02;6.009946e+02
3.551118e+01;5.939319e+02;6.520671e+02;7.078002e+02;7.637081e+02;8.213304e+02;8.803596e+02;9.401843e+02;1.000056e+03;1.059867e+03;1.119059e+03;1.176706e+03;1.231951e+03;1.285619e+03;1.334918e+03;1.381237e+03;1.424997e+03;1.465375e+03;1.502118e+03;1.532892e+03;1.558853e+03;1.580110e+03;1.596463e+03;1.607844e+03;1.614196e+03;1.615456e+03;1.611704e+03;1.602880e+03;1.589044e+03;1.570316e+03;1.546707e+03;1.518545e+03;1.485379e+03;1.446789e+03;1.404795e+03;1.359493e+03;1.311836e+03;1.261207e+03;1.206704e+03;1.150623e+03;1.092419e+03;1.033476e+03;9.741462e+02;9.147294e+02;8.555650e+02;7.971729e+02;7.404662e+02;6.852886e+02;6.294180e+02;6.009573e+02;6.009562e+02;5.685627e+02;5.733040e+02;5.780807e+02;5.828715e+02;5.876552e+02;5.924107e+02;5.971179e+02;6.017563e+02;6.063063e+02;6.107485e+02;6.150642e+02;6.192352e+02;6.232454e+02;6.270779e+02;6.307160e+02;6.341442e+02;6.373505e+02;6.403219e+02;6.430520e+02;6.455211e+02;6.477234e+02;6.496499e+02;6.512936e+02;6.526487e+02;6.537100e+02;6.544731e+02;6.549359e+02;6.550976e+02;6.549578e+02;6.545176e+02;6.537794e+02;6.527435e+02;6.514233e+02;6.498191e+02;6.479388e+02;6.457885e+02;6.433766e+02;6.407181e+02;6.378206e+02;6.346970e+02;6.313591e+02;6.278212e+02;6.240975e+02;6.202028e+02;6.161529e+02;6.119633e+02;6.076506e+02;6.032322e+02;6.009969e+02;6.009961e+02
3.600803e+01;5.939318e+02;6.520675e+02;7.078010e+02;7.637094e+02;8.213326e+02;8.803636e+02;9.401901e+02;1.000064e+03;1.059878e+03;1.119073e+03;1.176723e+03;1.231973e+03;1.285645e+03;1.334946e+03;1.381270e+03;1.425037e+03;1.465423e+03;1.502174e+03;1.532941e+03;1.558905e+03;1.580164e+03;1.596518e+03;1.607901e+03;1.614253e+03;1.615512e+03;1.611761e+03;1.602938e+03;1.589101e+03;1.570372e+03;1.546762e+03;1.518598e+03;1.485439e+03;1.446841e+03;1.404841e+03;1.359531e+03;1.311869e+03;1.261242e+03;1.206733e+03;1.150647e+03;1.092439e+03;1.033493e+03;9.741601e+02;9.147408e+02;8.555746e+02;7.971802e+02;7.404724e+02;6.852943e+02;6.294238e+02;6.009625e+02;6.009614e+02;5.685626e+02;5.733040e+02;5.780807e+02;5.828716e+02;5.876553e+02;5.924109e+02;5.971183e+02;6.017568e+02;6.063069e+02;6.107493e+02;6.150651e+02;6.192363e+02;6.232467e+02;6.270793e+02;6.307175e+02;6.341461e+02;6.373527e+02;6.403243e+02;6.430543e+02;6.455234e+02;6.477258e+02;6.496525e+02;6.512963e+02;6.526514e+02;6.537127e+02;6.544759e+02;6.549387e+02;6.551005e+02;6.549606e+02;6.545204e+02;6.537822e+02;6.527466e+02;6.514261e+02;6.498217e+02;6.479413e+02;6.457908e+02;6.433790e+02;6.407202e+02;6.378226e+02;6.346989e+02;6.313608e+02;6.278229e+02;6.240991e+02;6.202042e+02;6.161543e+02;6.119645e+02;6.076519e+02;6.032335e+02;6.009983e+02;6.009974e+02
3.651241e+01;5.939316e+02;6.520679e+02;7.078017e+02;7.637106e+02;8.213346e+02;8.803672e+02;9.401952e+02;1.000071e+03;1.059887e+03;1.119086e+03;1.176739e+03;1.231994e+03;1.285667e+03;1.334971e+03;1.381299e+03;1.425074e+03;1.465467e+03;1.502225e+03;1.532986e+03;1.558952e+03;1.580212e+03;1.596568e+03;1.607953e+03;1.614305e+03;1.615563e+03;1.611813e+03;1.602991e+03;1.589153e+03;1.570423e+03;1.546812e+03;1.518646e+03;1.485494e+03;1.446890e+03;1.404883e+03;1.359566e+03;1.311900e+03;1.261273e+03;1.206758e+03;1.150670e+03;1.092457e+03;1.033508e+03;9.741728e+02;9.147512e+02;8.555833e+02;7.971868e+02;7.404780e+02;6.852994e+02;6.294291e+02;6.009673e+02;6.009662e+02;5.685626e+02;5.733040e+02;5.780807e+02;5.828716e+02;5.876555e+02;5.924112e+02;5.971186e+02;6.017573e+02;6.063075e+02;6.107499e+02;6.150660e+02;6.192374e+02;6.232479e+02;6.270806e+02;6.307189e+02;6.341478e+02;6.373546e+02;6.403265e+02;6.430563e+02;6.455256e+02;6.477281e+02;6.496548e+02;6.512986e+02;6.526539e+02;6.537151e+02;6.544784e+02;6.549412e+02;6.551030e+02;6.549632e+02;6.545229e+02;6.537848e+02;6.527493e+02;6.514286e+02;6.498242e+02;6.479434e+02;6.457928e+02;6.433810e+02;6.407222e+02;6.378244e+02;6.347005e+02;6.313624e+02;6.278243e+02;6.241005e+02;6.202056e+02;6.161555e+02;6.119658e+02;6.076531e+02;6.032347e+02;6.009995e+02;6.009987e+02
